Date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
08:00:00 27-01-2024,4,1922.61,33.97,40.1,5.9,49.11,72.82,98.43,17.73
09:00:00 27-01-2024,4,2029.42,33.97,44.55,19.13,54.84,71.48,95.92,19.0
10:00:00 27-01-2024,5,2002.72,22.35,62.38,59.37,64.85,80.89,105.09,19.76
11:00:00 27-01-2024,3,921.25,4.41,26.05,133.04,39.58,48.72,60.19,7.92
12:00:00 27-01-2024,5,741.0,1.7,15.08,183.11,33.86,53.08,61.83,5.89
13:00:00 27-01-2024,5,714.3,1.3,13.54,208.85,34.33,57.43,65.55,5.51
14:00:00 27-01-2024,5,707.63,1.29,14.74,220.3,35.29,59.81,67.65,5.51
15:00:00 27-01-2024,5,734.33,1.4,18.16,226.02,39.1,61.56,69.45,5.89
16:00:00 27-01-2024,5,787.73,1.42,22.96,214.58,42.92,59.53,67.68,6.46
17:00:00 27-01-2024,5,1308.44,1.63,52.78,205.99,66.76,77.66,89.98,11.78
18:00:00 27-01-2024,5,1949.31,0.31,85.68,170.23,88.69,99.27,117.09,18.24
19:00:00 27-01-2024,5,1869.2,0.0,76.77,98.71,69.62,79.17,98.67,19.25
20:00:00 27-01-2024,3,1388.55,0.0,50.04,55.07,40.05,46.78,65.96,16.97
21:00:00 27-01-2024,3,1121.52,0.0,39.07,42.92,30.99,34.48,53.84,15.07
22:00:00 27-01-2024,3,1028.06,0.0,35.3,39.34,30.52,30.62,49.78,14.44
23:00:00 27-01-2024,2,907.9,0.0,32.56,39.7,29.33,24.87,41.61,12.03
00:00:00 28-01-2024,2,854.49,0.0,34.62,36.12,30.99,22.01,36.74,10.64
01:00:00 28-01-2024,2,847.82,0.02,39.41,28.61,35.29,22.86,36.61,10.64
02:00:00 28-01-2024,3,988.01,0.32,50.04,14.48,39.1,31.05,46.15,13.17
03:00:00 28-01-2024,3,1241.68,3.41,56.21,2.37,38.62,45.16,63.89,16.47
04:00:00 28-01-2024,4,1468.66,11.18,51.41,0.09,38.15,58.7,81.66,18.49
05:00:00 28-01-2024,4,1628.88,18.33,45.24,0.01,37.19,69.26,95.94,19.51
06:00:00 28-01-2024,5,1762.39,24.81,42.16,0.0,38.15,76.58,104.85,18.75
07:00:00 28-01-2024,5,2109.53,36.21,41.47,1.04,47.21,90.03,120.1,20.01
08:00:00 28-01-2024,5,2376.56,47.83,43.87,8.23,61.99,88.74,116.72,22.04
09:00:00 28-01-2024,5,2483.37,43.36,56.21,24.68,70.57,81.58,107.76,24.32
10:00:00 28-01-2024,5,2243.04,23.47,69.23,75.1,75.34,82.55,107.31,22.55
11:00:00 28-01-2024,3,881.2,4.81,25.36,133.04,40.05,35.64,44.4,7.85
12:00:00 28-01-2024,4,647.54,2.1,14.39,158.79,29.56,31.66,37.32,5.13
13:00:00 28-01-2024,4,587.46,1.73,12.51,163.08,27.18,27.63,32.22,4.43
14:00:00 28-01-2024,4,587.46,1.79,13.54,165.94,28.13,26.83,31.09,4.43
15:00:00 28-01-2024,4,620.84,2.01,16.62,170.23,32.42,29.05,33.6,4.88
16:00:00 28-01-2024,4,660.9,2.1,20.39,168.8,36.24,29.33,34.31,5.38
17:00:00 28-01-2024,4,1028.06,2.46,44.55,143.05,54.36,37.02,44.88,9.63
18:00:00 28-01-2024,3,1562.12,0.78,74.71,97.27,71.53,49.11,61.58,15.71
19:00:00 28-01-2024,4,1762.39,0.0,72.66,60.08,63.9,54.81,71.02,19.0
20:00:00 28-01-2024,4,1575.47,0.0,54.84,41.48,45.78,52.41,70.49,19.25
21:00:00 28-01-2024,3,1281.74,0.01,42.84,32.9,36.72,43.55,61.26,17.23
22:00:00 28-01-2024,3,1054.76,0.01,36.67,31.83,33.86,34.46,50.47,15.2
23:00:00 28-01-2024,2,854.49,0.0,32.22,35.76,31.47,24.19,37.09,12.41
00:00:00 29-01-2024,2,781.06,0.01,31.87,34.69,30.52,19.04,29.64,11.15
01:00:00 29-01-2024,2,767.71,0.05,37.01,26.82,36.24,18.63,27.9,11.53
02:00:00 29-01-2024,2,834.47,0.4,45.24,14.13,43.39,23.38,33.22,13.93
03:00:00 29-01-2024,3,961.3,2.57,48.67,3.71,45.78,30.83,42.8,16.97
04:00:00 29-01-2024,3,1028.06,7.82,44.55,0.45,44.35,36.47,50.9,19.0
05:00:00 29-01-2024,3,1094.82,13.52,39.07,0.07,41.01,41.04,57.5,20.01
06:00:00 29-01-2024,4,1295.09,22.35,35.3,0.0,41.96,51.32,70.52,21.03
07:00:00 29-01-2024,5,2029.42,41.57,34.62,0.11,52.45,82.14,108.54,26.85
08:00:00 29-01-2024,5,3284.45,70.63,37.7,2.55,67.71,122.09,157.76,33.94
09:00:00 29-01-2024,5,4165.65,76.0,59.63,11.62,79.15,145.51,188.18,38.0
10:00:00 29-01-2024,5,4432.68,39.79,113.79,69.38,89.65,186.02,233.43,37.49
11:00:00 29-01-2024,3,1094.82,10.39,43.87,104.43,60.56,44.05,55.56,9.75
12:00:00 29-01-2024,4,720.98,3.91,23.65,144.48,41.96,36.36,43.42,6.14
13:00:00 29-01-2024,4,647.54,2.37,18.16,168.8,36.72,37.77,44.13,5.38
14:00:00 29-01-2024,4,640.87,2.21,18.51,171.66,35.76,35.54,41.5,5.26
15:00:00 29-01-2024,4,660.9,2.51,22.28,161.65,39.1,33.06,38.94,5.64
16:00:00 29-01-2024,4,687.6,2.74,26.05,140.19,40.53,28.03,34.0,6.02
17:00:00 29-01-2024,3,961.3,4.41,50.72,95.84,60.08,29.5,37.9,9.5
18:00:00 29-01-2024,3,1308.44,2.12,80.2,39.7,77.25,32.45,44.87,13.68
19:00:00 29-01-2024,3,1295.09,0.38,69.92,15.02,63.9,29.2,44.34,14.82
20:00:00 29-01-2024,2,1054.76,0.21,47.3,18.6,43.87,24.22,40.36,13.55
21:00:00 29-01-2024,2,894.55,0.06,39.07,25.39,37.67,20.78,36.18,12.16
22:00:00 29-01-2024,2,814.44,0.03,36.33,28.61,36.24,19.24,33.4,11.4
23:00:00 29-01-2024,2,867.84,0.05,37.36,26.46,35.29,21.03,34.86,12.16
00:00:00 30-01-2024,2,961.3,0.16,41.47,19.49,35.76,22.6,36.2,13.05
01:00:00 30-01-2024,2,974.66,0.47,45.24,12.52,37.67,24.07,37.39,13.81
02:00:00 30-01-2024,3,1028.06,2.24,50.04,4.25,42.92,29.23,43.14,15.58
03:00:00 30-01-2024,3,1094.82,7.38,47.98,0.55,46.73,35.56,50.63,17.48
04:00:00 30-01-2024,3,1108.17,12.52,41.81,0.13,45.78,38.87,55.15,17.99
05:00:00 30-01-2024,3,1108.17,16.54,37.7,0.05,44.35,39.77,56.82,17.99
06:00:00 30-01-2024,3,1241.68,26.82,38.04,0.0,52.93,45.65,63.97,18.24
07:00:00 30-01-2024,4,1735.69,47.39,43.18,0.17,72.48,65.96,88.85,21.28
08:00:00 30-01-2024,5,2269.74,63.48,47.98,4.92,84.88,79.46,106.67,23.56
09:00:00 30-01-2024,5,2536.77,61.69,56.21,14.31,90.6,81.88,111.81,25.59
10:00:00 30-01-2024,5,2536.77,42.92,81.57,42.56,100.14,89.47,121.6,26.09
11:00:00 30-01-2024,3,1014.71,8.05,46.61,80.11,58.17,35.78,48.12,10.13
12:00:00 30-01-2024,3,774.38,3.52,31.53,111.58,46.73,32.45,41.39,7.41
13:00:00 30-01-2024,3,741.0,2.26,27.42,138.76,44.82,35.76,43.92,6.84
14:00:00 30-01-2024,3,734.33,1.22,29.47,135.9,45.3,33.82,41.31,6.78
15:00:00 30-01-2024,3,727.65,0.78,32.22,120.16,43.87,26.65,33.45,6.84
16:00:00 30-01-2024,3,674.25,0.52,29.82,104.43,35.76,17.68,23.63,6.33
17:00:00 30-01-2024,2,714.3,0.41,34.27,77.96,34.33,13.71,20.02,6.78
18:00:00 30-01-2024,2,794.41,0.1,39.07,51.5,35.29,13.8,22.16,7.41
19:00:00 30-01-2024,2,801.09,0.0,37.7,38.27,32.9,15.29,25.65,8.11
20:00:00 30-01-2024,2,774.38,0.01,34.96,34.33,30.99,16.38,28.03,8.74
21:00:00 30-01-2024,2,761.03,0.02,34.27,31.83,31.47,17.06,28.93,9.25
22:00:00 30-01-2024,2,767.71,0.03,35.3,28.97,33.38,18.33,30.71,9.88
23:00:00 30-01-2024,2,754.36,0.04,35.3,27.54,33.38,17.65,30.16,9.63
00:00:00 31-01-2024,2,654.22,0.03,31.87,29.68,29.8,13.74,24.91,7.79
01:00:00 31-01-2024,2,567.44,0.02,28.79,33.26,27.18,11.5,20.85,6.78
02:00:00 31-01-2024,2,560.76,0.02,29.13,32.19,27.66,12.38,21.15,7.09
03:00:00 31-01-2024,2,607.49,0.04,31.53,27.18,30.28,14.98,24.24,7.98
04:00:00 31-01-2024,2,654.22,0.1,34.27,21.99,32.42,17.37,27.4,8.36
05:00:00 31-01-2024,2,714.3,0.39,38.73,14.66,36.24,20.41,31.32,8.99
06:00:00 31-01-2024,3,867.84,3.46,45.24,3.93,44.82,26.85,39.49,10.77
07:00:00 31-01-2024,3,1401.9,22.35,45.93,0.27,61.99,46.77,64.43,15.71
08:00:00 31-01-2024,4,2269.74,51.41,47.3,4.47,81.06,72.44,96.45,22.29
09:00:00 31-01-2024,5,2696.99,59.01,58.26,14.13,92.51,80.1,107.84,26.35
10:00:00 31-01-2024,4,2243.04,37.1,72.66,43.27,95.37,70.15,95.08,22.8
11:00:00 31-01-2024,2,827.79,3.58,38.73,70.81,45.78,24.94,33.88,7.92
12:00:00 31-01-2024,2,647.54,1.93,26.39,83.68,35.29,20.65,27.09,5.95
13:00:00 31-01-2024,2,627.52,1.49,24.33,88.69,32.42,20.0,25.89,5.57
14:00:00 31-01-2024,2,640.87,1.31,25.7,87.26,32.9,20.06,25.75,5.7
15:00:00 31-01-2024,2,680.92,1.51,30.16,87.98,38.62,22.17,28.15,6.27
16:00:00 31-01-2024,2,707.63,1.45,32.22,92.98,39.1,22.56,29.32,6.46
17:00:00 31-01-2024,2,827.79,1.45,44.55,78.68,45.3,21.87,30.83,7.92
18:00:00 31-01-2024,2,961.3,0.38,52.09,47.92,47.21,20.44,31.83,9.25
19:00:00 31-01-2024,2,921.25,0.02,43.53,31.47,39.58,19.94,32.43,9.5
20:00:00 31-01-2024,2,834.47,0.02,36.33,30.04,32.42,19.41,32.07,9.12
21:00:00 31-01-2024,2,754.36,0.02,32.9,31.11,29.33,17.94,29.56,8.36
22:00:00 31-01-2024,2,707.63,0.02,30.85,32.54,27.66,16.92,27.61,7.85
23:00:00 31-01-2024,2,667.57,0.01,29.13,35.05,25.51,14.98,24.56,6.84
00:00:00 01-02-2024,2,587.46,0.01,27.08,37.91,23.6,12.07,19.95,5.45
01:00:00 01-02-2024,2,534.06,0.0,25.36,40.05,22.89,11.1,17.68,4.94
02:00:00 01-02-2024,2,527.38,0.01,26.73,37.55,25.03,12.07,18.54,5.26
03:00:00 01-02-2024,2,567.44,0.02,30.16,30.76,29.56,14.27,21.58,6.08
04:00:00 01-02-2024,2,600.81,0.09,33.59,23.6,33.86,16.43,24.65,6.71
05:00:00 01-02-2024,2,647.54,0.37,38.04,15.38,39.58,18.49,27.67,7.35
06:00:00 01-02-2024,2,707.63,1.49,42.16,7.6,44.82,20.49,30.57,8.11
07:00:00 01-02-2024,3,934.6,8.72,42.5,5.05,52.45,27.0,39.34,10.13
08:00:00 01-02-2024,3,1268.39,21.68,41.47,11.18,60.56,33.43,48.73,13.05
09:00:00 01-02-2024,3,1401.9,28.39,44.55,23.96,69.62,35.62,53.27,15.2
10:00:00 01-02-2024,3,1348.5,22.13,55.52,54.36,78.2,38.4,57.0,15.58
11:00:00 01-02-2024,2,807.76,3.13,40.44,76.53,46.25,22.65,32.18,8.23
12:00:00 01-02-2024,2,747.68,2.15,37.36,76.53,45.3,21.3,28.66,7.28
13:00:00 01-02-2024,2,781.06,1.51,39.41,77.96,48.16,22.66,29.83,7.47
14:00:00 01-02-2024,2,814.44,0.52,43.53,72.96,49.59,23.32,29.92,7.66
15:00:00 01-02-2024,2,867.84,0.47,49.35,64.37,54.36,24.4,30.93,8.49
16:00:00 01-02-2024,2,907.9,0.39,52.78,56.51,56.74,23.93,30.76,8.99
17:00:00 01-02-2024,3,1134.87,2.4,70.6,36.48,71.53,27.79,37.76,12.16
18:00:00 01-02-2024,3,1281.74,1.72,74.71,17.52,70.57,30.16,44.23,14.19
19:00:00 01-02-2024,3,1121.52,0.54,56.21,13.05,49.59,27.28,43.1,13.17
20:00:00 01-02-2024,3,961.3,0.2,44.55,19.13,38.15,25.42,42.0,12.03
21:00:00 01-02-2024,2,881.2,0.13,42.5,21.46,36.72,24.87,41.63,11.4
22:00:00 01-02-2024,3,854.49,0.13,41.81,21.82,36.72,25.39,42.56,11.15
23:00:00 01-02-2024,2,821.11,0.14,39.76,21.46,35.29,23.83,40.53,10.13
00:00:00 02-02-2024,2,714.3,0.14,36.67,21.28,31.95,19.09,33.63,8.36
01:00:00 02-02-2024,2,627.52,0.14,33.93,21.1,30.99,16.62,28.92,7.54
02:00:00 02-02-2024,2,587.46,0.17,33.59,20.03,31.95,16.71,27.95,7.41
03:00:00 02-02-2024,2,580.79,0.23,33.93,18.24,33.86,17.59,28.81,7.22
04:00:00 02-02-2024,2,574.11,0.35,34.96,15.91,35.29,18.42,29.93,6.97
05:00:00 02-02-2024,2,587.46,0.75,37.01,11.8,38.15,19.33,31.15,6.9
06:00:00 02-02-2024,2,660.9,3.35,41.47,4.16,46.25,22.43,34.95,7.66
07:00:00 02-02-2024,3,934.6,15.87,42.16,0.56,60.56,32.18,47.57,10.39
08:00:00 02-02-2024,3,1335.14,32.63,42.5,2.24,74.39,41.6,60.36,13.05
09:00:00 02-02-2024,3,1522.06,39.34,46.61,4.78,82.97,44.02,64.88,14.95
10:00:00 02-02-2024,3,1495.36,34.42,57.58,8.76,89.65,43.22,63.87,15.07
11:00:00 02-02-2024,2,881.2,6.82,47.3,37.55,54.36,24.76,36.34,8.87
12:00:00 02-02-2024,2,787.73,3.05,42.84,61.51,52.45,23.45,32.42,7.85
13:00:00 02-02-2024,3,821.11,1.87,42.5,86.55,56.27,27.25,36.34,7.98
14:00:00 02-02-2024,3,847.82,1.33,42.5,101.57,58.17,30.66,40.06,8.23
15:00:00 02-02-2024,3,881.2,0.83,43.87,108.72,61.04,33.78,43.73,8.74
16:00:00 02-02-2024,3,854.49,0.41,42.16,113.01,55.31,31.82,42.46,8.61
17:00:00 02-02-2024,3,974.66,0.73,55.52,82.97,57.7,29.37,42.15,10.26
18:00:00 02-02-2024,3,1094.82,0.35,61.01,40.77,55.31,27.56,42.55,11.65
19:00:00 02-02-2024,3,1041.41,0.14,52.09,21.46,44.35,27.02,43.08,11.78
20:00:00 02-02-2024,3,934.6,0.19,43.87,20.03,36.72,27.95,44.99,11.02
21:00:00 02-02-2024,3,867.84,0.12,41.81,22.53,34.81,27.85,45.35,10.13
22:00:00 02-02-2024,3,814.44,0.07,39.76,25.39,33.38,27.21,44.04,9.5
23:00:00 02-02-2024,2,747.68,0.05,35.99,27.18,30.99,23.83,38.75,7.98
00:00:00 03-02-2024,2,627.52,0.07,31.87,25.75,27.89,18.02,30.01,6.02
01:00:00 03-02-2024,2,500.68,0.03,24.68,28.61,21.7,13.34,22.47,4.75
02:00:00 03-02-2024,2,447.27,0.03,22.96,28.61,20.5,11.57,19.3,4.56
03:00:00 03-02-2024,2,447.27,0.06,24.33,25.39,23.13,11.72,19.35,4.81
04:00:00 03-02-2024,2,453.95,0.1,26.05,22.17,25.27,12.14,20.01,5.07
05:00:00 03-02-2024,2,473.98,0.22,28.45,17.88,28.37,12.92,21.19,5.32
06:00:00 03-02-2024,2,520.71,0.73,32.9,11.27,33.86,14.79,23.7,6.02
07:00:00 03-02-2024,2,694.27,4.14,37.7,4.16,41.48,20.34,30.95,7.79
08:00:00 03-02-2024,2,921.25,14.98,32.9,11.8,47.21,24.8,37.26,9.37
09:00:00 03-02-2024,3,974.66,18.55,32.9,26.46,48.64,25.42,38.92,10.26
10:00:00 03-02-2024,3,881.2,12.18,35.3,60.8,48.16,25.8,39.29,9.75
11:00:00 03-02-2024,3,667.57,4.19,23.31,118.73,35.29,25.41,35.17,6.84
12:00:00 03-02-2024,4,640.87,2.07,18.34,164.51,34.81,32.52,40.78,6.14
13:00:00 03-02-2024,5,667.57,1.51,17.31,188.83,36.24,36.66,44.66,6.21
14:00:00 03-02-2024,5,687.6,1.41,18.34,191.69,37.19,37.75,45.42,6.4
15:00:00 03-02-2024,5,694.27,1.42,20.05,185.97,36.24,35.78,43.42,6.65
16:00:00 03-02-2024,4,647.54,1.26,20.22,164.51,29.33,27.25,34.66,6.46
17:00:00 03-02-2024,3,720.98,1.44,31.53,110.15,32.42,20.39,28.45,8.04
18:00:00 03-02-2024,2,781.06,0.35,39.07,52.21,34.33,17.22,26.24,9.12
19:00:00 03-02-2024,2,761.03,0.02,35.99,30.04,30.99,17.13,26.9,9.37
20:00:00 03-02-2024,2,727.65,0.02,32.56,30.04,27.18,17.78,28.15,9.25
21:00:00 03-02-2024,2,674.25,0.01,30.85,35.05,25.03,17.86,28.65,8.49
22:00:00 03-02-2024,2,640.87,0.0,29.13,38.62,23.6,17.98,28.84,7.66
23:00:00 03-02-2024,2,587.46,0.0,26.05,41.48,20.74,15.68,25.71,6.27
00:00:00 04-02-2024,2,507.35,0.0,23.65,43.27,18.36,12.31,20.96,4.81
01:00:00 04-02-2024,2,453.95,0.0,21.93,44.7,17.4,11.19,19.13,4.18
02:00:00 04-02-2024,2,453.95,0.0,22.96,43.27,19.07,12.26,20.46,4.31
03:00:00 04-02-2024,2,487.33,0.01,26.05,37.91,22.65,14.72,24.04,4.88
04:00:00 04-02-2024,2,527.38,0.02,28.79,32.19,25.99,16.97,27.38,5.45
05:00:00 04-02-2024,2,587.46,0.08,33.24,23.96,30.28,19.9,31.47,6.21
06:00:00 04-02-2024,3,714.3,0.75,40.1,11.27,36.72,25.45,38.79,7.66
07:00:00 04-02-2024,3,1068.12,9.5,43.18,1.43,46.25,39.01,56.27,11.02
08:00:00 04-02-2024,4,1615.52,30.85,37.7,6.71,59.13,55.44,77.46,14.69
09:00:00 04-02-2024,4,1922.61,37.1,47.3,19.49,71.53,65.08,90.43,17.99
10:00:00 04-02-2024,4,1789.09,22.13,64.43,65.09,78.2,68.8,94.04,18.75
11:00:00 04-02-2024,3,974.66,6.03,39.07,135.9,54.84,46.19,62.18,9.88
12:00:00 04-02-2024,5,807.76,2.35,28.79,181.67,49.59,48.51,62.19,8.11
13:00:00 04-02-2024,5,754.36,1.26,26.05,191.69,46.73,45.82,58.22,7.47
14:00:00 04-02-2024,4,707.63,1.03,26.05,171.66,42.44,38.3,49.24,7.03
15:00:00 04-02-2024,4,680.92,1.1,26.73,151.63,38.62,31.73,41.49,6.78
16:00:00 04-02-2024,3,634.19,0.98,26.73,127.32,32.9,24.16,33.01,6.33
17:00:00 04-02-2024,2,734.33,1.41,38.04,82.97,37.19,19.68,28.61,7.85
18:00:00 04-02-2024,2,847.82,0.47,43.87,43.63,38.15,19.31,29.46,9.75
19:00:00 04-02-2024,2,847.82,0.01,39.07,31.47,33.38,21.98,33.7,10.51
20:00:00 04-02-2024,2,794.41,0.01,34.27,32.9,28.61,23.97,37.08,9.5
21:00:00 04-02-2024,2,734.33,0.01,33.59,34.33,27.42,24.66,38.67,8.11
22:00:00 04-02-2024,3,707.63,0.01,33.93,34.69,27.42,25.59,40.13,7.35
23:00:00 04-02-2024,2,680.92,0.01,33.24,35.05,26.7,24.96,39.32,6.46
00:00:00 05-02-2024,2,600.81,0.01,30.5,36.84,24.32,21.98,34.93,5.26
01:00:00 05-02-2024,2,574.11,0.02,32.9,32.9,27.89,21.44,33.25,5.19
02:00:00 05-02-2024,2,580.79,0.05,35.99,26.46,31.95,22.6,34.12,5.64
03:00:00 05-02-2024,2,620.84,0.21,39.41,18.24,36.24,24.8,36.98,6.46
04:00:00 05-02-2024,3,680.92,0.99,43.87,9.3,41.48,27.77,41.03,7.54
05:00:00 05-02-2024,3,741.0,4.53,46.61,2.24,48.64,30.63,44.8,8.49
06:00:00 05-02-2024,3,827.79,14.98,45.24,0.13,61.04,34.84,50.15,9.25
07:00:00 05-02-2024,3,1121.52,34.42,44.55,0.07,82.02,46.53,64.64,11.91
08:00:00 05-02-2024,4,1522.06,53.2,47.3,1.33,102.04,56.93,77.71,14.31
09:00:00 05-02-2024,4,1762.39,60.8,52.78,2.91,111.58,59.97,82.8,15.96
10:00:00 05-02-2024,4,1695.63,53.64,60.32,3.22,111.58,55.31,78.61,15.96
11:00:00 05-02-2024,3,1054.76,15.87,61.69,13.05,72.48,33.2,50.01,11.15
12:00:00 05-02-2024,3,854.49,5.92,58.26,21.1,63.9,26.8,40.73,9.75
13:00:00 05-02-2024,2,807.76,3.8,54.84,29.68,61.04,24.5,36.95,8.99
14:00:00 05-02-2024,2,794.41,3.97,52.78,39.7,60.08,23.94,34.67,8.61
15:00:00 05-02-2024,2,807.76,4.3,51.41,54.36,58.65,24.54,34.19,8.61
16:00:00 05-02-2024,2,774.38,3.07,45.93,73.67,51.02,22.69,31.56,8.11
17:00:00 05-02-2024,2,894.55,2.49,54.84,65.8,54.84,24.14,33.83,9.63
18:00:00 05-02-2024,3,1028.06,0.67,61.01,37.91,55.79,26.45,38.07,11.27
19:00:00 05-02-2024,3,974.66,0.13,52.78,21.82,46.25,26.6,39.37,11.4
20:00:00 05-02-2024,3,881.2,0.38,45.93,15.56,39.58,26.93,41.44,11.27
21:00:00 05-02-2024,3,834.47,0.58,44.55,13.05,38.15,28.11,43.69,10.51
22:00:00 05-02-2024,3,827.79,0.69,44.55,11.98,38.62,29.89,46.2,9.75
23:00:00 05-02-2024,3,801.09,0.66,43.53,11.98,37.19,29.2,45.86,8.36
00:00:00 06-02-2024,3,694.27,0.5,40.78,13.41,34.33,25.35,40.73,6.46
01:00:00 06-02-2024,2,607.49,0.47,38.39,13.41,32.9,23.01,36.89,5.83
02:00:00 06-02-2024,2,567.44,0.76,37.7,10.46,34.33,21.98,34.59,5.76
03:00:00 06-02-2024,2,540.73,1.29,37.01,7.6,35.29,20.48,32.12,5.7
04:00:00 06-02-2024,2,520.71,1.77,35.99,6.08,35.29,18.66,29.69,5.45
05:00:00 06-02-2024,2,507.35,2.4,35.99,4.83,36.24,17.56,28.18,5.32
06:00:00 06-02-2024,2,554.08,5.03,37.36,2.1,41.01,18.94,29.81,5.83
07:00:00 06-02-2024,3,774.38,13.86,36.67,0.77,49.59,25.81,38.81,7.85
08:00:00 06-02-2024,3,1068.12,25.7,33.93,7.69,55.79,31.19,46.7,9.88
09:00:00 06-02-2024,3,1108.17,26.6,37.36,18.78,59.13,30.42,46.61,11.02
10:00:00 06-02-2024,3,1001.36,18.1,43.18,41.48,60.56,28.44,43.26,10.13
11:00:00 06-02-2024,2,614.17,5.14,26.73,81.54,35.29,18.34,27.04,6.21
12:00:00 06-02-2024,3,574.11,3.19,23.99,104.43,34.33,18.87,25.94,5.7
13:00:00 06-02-2024,3,594.14,2.63,25.02,117.3,37.19,20.85,27.73,5.89
14:00:00 06-02-2024,3,634.19,2.68,27.42,125.89,41.01,23.38,30.38,6.33
15:00:00 06-02-2024,3,640.87,2.74,29.47,124.45,41.01,23.03,30.66,6.59
16:00:00 06-02-2024,3,600.81,2.32,29.13,114.44,33.86,19.1,27.12,6.21
17:00:00 06-02-2024,2,654.22,2.18,34.62,89.41,33.86,17.13,25.78,6.71
18:00:00 06-02-2024,2,727.65,0.82,40.44,47.21,34.81,16.4,25.5,7.47
19:00:00 06-02-2024,2,734.33,0.12,39.76,22.89,32.9,17.39,27.33,8.23
20:00:00 06-02-2024,2,720.98,0.24,38.73,18.42,30.99,19.23,30.39,8.23
21:00:00 06-02-2024,2,694.27,0.22,39.07,18.95,31.47,20.56,32.56,7.85
22:00:00 06-02-2024,2,700.95,0.22,40.1,18.95,33.38,22.54,35.28,7.79
23:00:00 06-02-2024,2,687.6,0.24,40.1,18.06,33.86,22.56,35.4,7.22
00:00:00 07-02-2024,2,594.14,0.21,37.01,18.78,30.52,18.28,29.72,5.76
01:00:00 07-02-2024,2,514.03,0.17,33.93,19.67,28.13,15.33,24.98,5.13
02:00:00 07-02-2024,2,473.98,0.21,33.24,18.24,28.13,14.59,23.16,5.0
03:00:00 07-02-2024,2,467.3,0.35,33.93,15.56,29.8,14.87,23.26,5.0
04:00:00 07-02-2024,2,467.3,0.57,34.27,12.7,31.47,15.46,24.22,4.94
05:00:00 07-02-2024,2,473.98,0.94,34.96,9.92,33.38,16.25,25.41,5.0
06:00:00 07-02-2024,2,514.03,1.54,36.33,7.33,36.24,18.04,27.78,5.51
07:00:00 07-02-2024,2,687.6,3.63,40.1,4.47,41.01,23.88,35.57,7.16
08:00:00 07-02-2024,3,894.55,10.28,38.73,11.8,43.39,27.97,41.09,8.36
09:00:00 07-02-2024,3,921.25,12.96,40.1,22.53,46.25,28.21,41.47,9.12
10:00:00 07-02-2024,3,847.82,10.28,43.53,31.83,48.64,27.03,39.69,8.99
11:00:00 07-02-2024,2,660.9,6.03,34.96,49.35,39.1,19.92,28.45,6.78
12:00:00 07-02-2024,2,620.84,5.36,31.87,70.81,38.15,18.9,25.85,6.21
13:00:00 07-02-2024,3,627.52,4.3,30.5,103.0,39.1,21.11,27.9,6.14
14:00:00 07-02-2024,3,654.22,3.13,29.82,138.76,41.01,26.48,33.51,6.33
15:00:00 07-02-2024,4,680.92,2.43,30.5,151.63,42.92,29.22,36.71,6.59
16:00:00 07-02-2024,4,680.92,1.96,31.87,141.62,40.53,26.24,34.13,6.46
17:00:00 07-02-2024,3,694.27,1.34,35.3,114.44,37.19,21.88,30.62,6.52
18:00:00 07-02-2024,2,720.98,0.22,39.07,80.82,35.76,19.66,29.56,6.9
19:00:00 07-02-2024,2,714.3,0.0,39.76,57.94,34.33,19.87,30.38,7.47
20:00:00 07-02-2024,2,841.14,0.16,52.09,26.82,41.48,24.98,38.58,10.01
21:00:00 07-02-2024,3,907.9,1.68,53.47,7.33,43.39,28.77,44.84,10.89
22:00:00 07-02-2024,3,934.6,3.91,47.98,2.77,41.96,31.1,48.34,10.51
23:00:00 07-02-2024,3,894.55,4.41,43.87,2.26,39.1,29.94,47.13,9.12
00:00:00 08-02-2024,2,754.36,2.77,40.44,3.98,34.81,23.69,38.65,6.97
01:00:00 08-02-2024,2,640.87,1.61,38.04,6.35,32.9,20.15,32.85,6.02
02:00:00 08-02-2024,2,587.46,1.52,37.01,6.44,33.86,19.39,31.0,5.89
03:00:00 08-02-2024,2,560.76,1.63,36.33,6.17,34.33,18.86,29.99,5.89
04:00:00 08-02-2024,2,534.06,1.52,35.3,6.79,34.33,17.85,28.89,5.7
05:00:00 08-02-2024,2,514.03,1.37,34.96,7.78,34.33,16.76,27.23,5.51
06:00:00 08-02-2024,2,534.06,1.93,36.33,6.26,36.72,17.09,-9999.0,5.7
07:00:00 08-02-2024,2,707.63,5.2,38.39,3.35,41.48,21.36,33.42,7.16
08:00:00 08-02-2024,2,894.55,12.52,35.99,11.8,42.44,23.23,36.58,8.11
09:00:00 08-02-2024,2,907.9,15.2,37.36,23.6,44.82,22.73,36.47,8.74
10:00:00 08-02-2024,2,814.44,11.62,40.1,37.55,45.78,21.64,35.35,8.74
11:00:00 08-02-2024,2,647.54,6.37,33.59,60.08,37.19,17.2,27.18,6.71
12:00:00 08-02-2024,2,587.46,4.3,28.45,84.4,33.86,16.08,23.89,5.7
13:00:00 08-02-2024,3,560.76,2.91,23.99,110.15,30.04,16.23,23.49,5.0
14:00:00 08-02-2024,3,560.76,2.1,22.28,120.16,28.13,16.74,23.63,4.81
